"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
34;"blue-collar";"married";"secondary";"no";250;"yes";"no";"unknown";29;"may";193;6;-1;0;"unknown";"no"
35;"technician";"single";"secondary";"no";126;"no";"no";"cellular";22;"aug";112;2;-1;0;"unknown";"no"
57;"retired";"married";"unknown";"no";1621;"yes";"no";"unknown";19;"jun";108;1;-1;0;"unknown";"no"
25;"student";"single";"secondary";"no";8;"no";"no";"cellular";22;"apr";107;2;-1;0;"unknown";"yes"
32;"self-employed";"married";"tertiary";"no";189;"yes";"no";"unknown";6;"jun";106;2;-1;0;"unknown";"no"
52;"retired";"single";"secondary";"no";316;"no";"no";"cellular";12;"may";463;3;-1;0;"unknown";"no"
31;"self-employed";"single";"tertiary";"yes";-282;"yes";"no";"cellular";20;"nov";131;3;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";-308;"yes";"no";"cellular";30;"apr";140;2;-1;0;"unknown";"no"
42;"technician";"divorced";"secondary";"no";248;"no";"no";"cellular";19;"aug";163;4;-1;0;"unknown";"no"
47;"blue-collar";"divorced";"primary";"no";126;"yes";"no";"unknown";3;"jun";2456;2;-1;0;"unknown";"yes"
50;"self-employed";"divorced";"tertiary";"no";13;"yes";"no";"cellular";20;"apr";76;1;-1;0;"unknown";"yes"
30;"technician";"married";"secondary";"no";-393;"yes";"yes";"cellular";16;"jul";435;1;-1;0;"unknown";"yes"
33;"services";"single";"secondary";"no";358;"yes";"no";"cellular";7;"may";302;1;356;3;"failure";"no"
56;"technician";"single";"tertiary";"no";917;"no";"no";"unknown";9;"jun";306;1;-1;0;"unknown";"no"
34;"admin.";"divorced";"secondary";"no";1268;"yes";"no";"cellular";15;"may";259;3;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";-163;"yes";"yes";"cellular";8;"aug";502;2;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";473;"yes";"no";"cellular";11;"may";72;2;361;1;"other";"no"
34;"management";"married";"tertiary";"no";4831;"yes";"no";"cellular";4;"feb";265;1;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";1063;"yes";"no";"cellular";31;"jul";413;2;-1;0;"unknown";"no"
30;"management";"married";"secondary";"no";0;"yes";"no";"cellular";12;"may";756;3;-1;0;"unknown";"no"
29;"blue-collar";"married";"secondary";"no";424;"yes";"yes";"unknown";14;"may";241;2;-1;0;"unknown";"no"
56;"unemployed";"divorced";"primary";"no";802;"no";"no";"telephone";3;"feb";258;2;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";430;"yes";"no";"cellular";25;"jul";137;16;-1;0;"unknown";"no"
59;"unknown";"married";"unknown";"no";3940;"no";"no";"unknown";5;"jun";48;2;-1;0;"unknown";"no"
36;"housemaid";"married";"secondary";"no";2880;"no";"no";"unknown";12;"jun";283;1;-1;0;"unknown";"no"
51;"blue-collar";"divorced";"secondary";"no";1069;"yes";"no";"unknown";30;"may";247;2;-1;0;"unknown";"no"
54;"self-employed";"divorced";"primary";"no";4382;"yes";"no";"telephone";18;"may";193;4;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";0;"no";"no";"cellular";11;"mar";129;4;107;2;"failure";"no"
32;"technician";"married";"tertiary";"no";3939;"no";"no";"cellular";8;"aug";209;2;-1;0;"unknown";"no"
42;"self-employed";"married";"tertiary";"no";753;"no";"no";"unknown";17;"jun";31;1;-1;0;"unknown";"no"
29;"blue-collar";"married";"secondary";"no";358;"no";"no";"cellular";21;"jul";88;5;-1;0;"unknown";"no"
52;"blue-collar";"married";"primary";"no";1141;"yes";"no";"cellular";12;"may";22;5;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";1259;"no";"no";"unknown";20;"may";234;5;-1;0;"unknown";"no"
30;"services";"married";"secondary";"no";227;"no";"yes";"unknown";3;"jun";23;1;-1;0;"unknown";"no"
55;"entrepreneur";"divorced";"secondary";"no";538;"yes";"no";"cellular";7;"aug";353;2;-1;0;"unknown";"yes"
49;"management";"married";"tertiary";"no";92;"yes";"no";"unknown";6;"may";221;2;-1;0;"unknown";"no"
33;"technician";"married";"tertiary";"no";8023;"no";"no";"cellular";25;"feb";196;1;87;4;"failure";"no"
32;"services";"single";"secondary";"no";2478;"no";"yes";"cellular";20;"nov";395;1;-1;0;"unknown";"no"
21;"student";"single";"secondary";"no";6844;"no";"no";"cellular";14;"aug";126;3;127;7;"other";"no"
42;"technician";"married";"secondary";"no";440;"yes";"no";"cellular";3;"feb";13;5;-1;0;"unknown";"no"
56;"self-employed";"married";"secondary";"no";800;"no";"yes";"cellular";9;"jul";170;1;-1;0;"unknown";"no"
39;"unknown";"single";"secondary";"no";914;"no";"no";"unknown";5;"jun";20;1;-1;0;"unknown";"no"
30;"entrepreneur";"single";"secondary";"no";638;"no";"no";"cellular";14;"jul";358;6;-1;0;"unknown";"no"
55;"retired";"married";"secondary";"no";159;"no";"no";"cellular";28;"aug";159;1;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";483;"yes";"no";"cellular";12;"may";225;3;-1;0;"unknown";"no"
53;"unemployed";"married";"secondary";"no";94;"no";"no";"cellular";10;"aug";493;1;181;14;"success";"yes"
57;"retired";"married";"secondary";"no";1044;"no";"no";"telephone";11;"jan";585;1;192;2;"success";"yes"
39;"self-employed";"single";"unknown";"no";0;"no";"no";"unknown";20;"jun";13;11;-1;0;"unknown";"no"
56;"technician";"divorced";"tertiary";"no";401;"yes";"no";"telephone";20;"nov";26;1;-1;0;"unknown";"no"
29;"services";"single";"unknown";"no";33;"no";"no";"unknown";1;"jul";161;1;-1;0;"unknown";"no"
38;"blue-collar";"married";"primary";"no";506;"yes";"yes";"unknown";12;"jun";122;1;-1;0;"unknown";"no"
59;"management";"married";"tertiary";"no";1881;"no";"no";"cellular";19;"nov";456;2;-1;0;"unknown";"no"
42;"technician";"single";"unknown";"no";344;"yes";"no";"unknown";3;"jun";26;7;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";0;"yes";"no";"unknown";12;"may";51;9;-1;0;"unknown";"no"
31;"admin.";"married";"secondary";"no";3;"yes";"no";"cellular";28;"jul";37;12;-1;0;"unknown";"no"
35;"services";"divorced";"secondary";"no";221;"yes";"no";"cellular";14;"may";150;1;360;1;"failure";"no"
50;"self-employed";"married";"secondary";"no";36;"no";"no";"cellular";13;"aug";104;10;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";969;"yes";"no";"cellular";13;"may";721;1;-1;0;"unknown";"no"
36;"services";"single";"secondary";"no";760;"no";"no";"unknown";20;"jun";9;13;-1;0;"unknown";"no"
25;"admin.";"single";"tertiary";"no";220;"no";"no";"cellular";26;"may";68;1;-1;0;"unknown";"no"
42;"management";"single";"tertiary";"no";10907;"no";"no";"cellular";4;"may";74;3;-1;0;"unknown";"no"
27;"student";"single";"tertiary";"no";-148;"yes";"no";"cellular";11;"sep";146;3;224;1;"other";"no"
32;"blue-collar";"married";"primary";"no";415;"yes";"no";"unknown";2;"jun";777;4;-1;0;"unknown";"yes"
57;"management";"married";"tertiary";"no";1341;"yes";"no";"unknown";8;"may";339;2;-1;0;"unknown";"no"
48;"blue-collar";"married";"secondary";"no";865;"yes";"no";"cellular";13;"may";78;2;-1;0;"unknown";"no"
34;"blue-collar";"divorced";"secondary";"no";-566;"yes";"no";"unknown";26;"may";248;2;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";210;"yes";"yes";"unknown";20;"may";201;1;-1;0;"unknown";"no"
26;"technician";"single";"secondary";"no";1275;"yes";"no";"unknown";20;"jun";18;9;-1;0;"unknown";"no"
50;"blue-collar";"married";"secondary";"no";579;"no";"no";"cellular";26;"aug";83;4;-1;0;"unknown";"no"
60;"technician";"single";"tertiary";"no";2934;"no";"no";"cellular";8;"aug";233;2;-1;0;"unknown";"no"
47;"management";"married";"tertiary";"no";6637;"yes";"no";"cellular";17;"apr";174;2;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";271;"no";"no";"cellular";18;"nov";89;1;-1;0;"unknown";"no"
52;"technician";"married";"tertiary";"no";0;"no";"no";"cellular";9;"aug";145;3;94;4;"success";"no"
36;"services";"married";"secondary";"no";472;"yes";"no";"unknown";19;"jun";1017;1;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";487;"yes";"no";"unknown";7;"may";548;2;-1;0;"unknown";"no"
30;"technician";"single";"tertiary";"no";699;"yes";"no";"cellular";11;"aug";213;4;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";150;"no";"no";"cellular";5;"feb";210;1;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";1130;"yes";"no";"cellular";17;"apr";224;3;74;4;"failure";"no"
29;"management";"single";"secondary";"no";584;"yes";"no";"unknown";16;"jun";541;19;-1;0;"unknown";"no"
48;"services";"divorced";"secondary";"no";3186;"no";"yes";"cellular";9;"apr";104;1;-1;0;"unknown";"no"
32;"services";"single";"secondary";"no";133;"no";"no";"cellular";15;"apr";171;1;-1;0;"unknown";"yes"
30;"housemaid";"single";"tertiary";"no";868;"no";"no";"cellular";7;"aug";387;2;-1;0;"unknown";"no"
48;"blue-collar";"married";"secondary";"no";480;"yes";"no";"cellular";15;"may";830;1;352;2;"failure";"yes"
51;"blue-collar";"married";"unknown";"no";1883;"yes";"no";"unknown";5;"may";57;1;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";606;"no";"no";"cellular";20;"apr";97;1;-1;0;"unknown";"yes"
35;"blue-collar";"married";"secondary";"no";603;"yes";"no";"cellular";17;"apr";474;2;-1;0;"unknown";"no"
49;"management";"single";"primary";"no";548;"no";"no";"telephone";31;"jul";115;6;-1;0;"unknown";"no"
36;"unemployed";"married";"secondary";"no";-872;"yes";"yes";"cellular";20;"nov";153;1;183;1;"failure";"no"
37;"blue-collar";"divorced";"secondary";"no";33;"yes";"no";"cellular";20;"nov";106;2;167;1;"failure";"no"
37;"management";"married";"tertiary";"no";1689;"yes";"no";"unknown";29;"may";645;2;-1;0;"unknown";"no"
49;"blue-collar";"married";"primary";"no";902;"no";"no";"unknown";9;"jun";210;2;-1;0;"unknown";"no"
44;"services";"divorced";"secondary";"no";0;"yes";"yes";"unknown";13;"may";97;1;-1;0;"unknown";"no"
40;"student";"married";"secondary";"no";260;"no";"no";"cellular";19;"nov";52;1;152;6;"failure";"no"
57;"technician";"married";"secondary";"no";589;"yes";"no";"cellular";2;"feb";223;1;76;4;"failure";"no"
39;"technician";"married";"secondary";"no";626;"yes";"no";"cellular";11;"may";126;2;-1;0;"unknown";"no"
38;"services";"married";"secondary";"no";0;"no";"yes";"cellular";16;"jul";1473;6;-1;0;"unknown";"no"
51;"blue-collar";"divorced";"secondary";"no";78;"yes";"no";"unknown";27;"may";723;2;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";3792;"no";"no";"cellular";22;"apr";279;2;-1;0;"unknown";"yes"
38;"blue-collar";"single";"tertiary";"no";14058;"no";"no";"telephone";17;"jul";293;20;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";-522;"yes";"yes";"cellular";5;"may";670;2;286;6;"failure";"yes"
36;"student";"single";"unknown";"no";386;"no";"no";"unknown";18;"jun";359;2;-1;0;"unknown";"no"
37;"unemployed";"married";"secondary";"no";1978;"no";"no";"cellular";9;"sep";404;1;182;1;"success";"yes"
53;"admin.";"married";"secondary";"no";459;"no";"no";"cellular";14;"oct";317;6;192;1;"success";"no"
38;"unemployed";"married";"tertiary";"no";2812;"yes";"no";"cellular";30;"apr";830;1;-1;0;"unknown";"yes"
48;"management";"married";"tertiary";"no";5057;"no";"yes";"cellular";19;"nov";37;1;-1;0;"unknown";"no"
26;"housemaid";"married";"secondary";"no";-759;"yes";"no";"cellular";11;"jul";191;1;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";-416;"yes";"no";"unknown";16;"may";767;2;-1;0;"unknown";"yes"
47;"technician";"married";"unknown";"no";2106;"yes";"no";"unknown";6;"may";168;1;-1;0;"unknown";"no"
45;"management";"divorced";"tertiary";"no";220;"yes";"no";"unknown";18;"jun";89;4;-1;0;"unknown";"no"
32;"blue-collar";"divorced";"secondary";"no";0;"yes";"no";"unknown";2;"jun";746;2;-1;0;"unknown";"no"
69;"retired";"married";"unknown";"no";426;"no";"no";"telephone";9;"mar";225;1;90;1;"success";"yes"
65;"unknown";"married";"unknown";"no";4717;"no";"no";"telephone";6;"aug";256;1;-1;0;"unknown";"yes"
37;"blue-collar";"married";"secondary";"no";395;"yes";"no";"unknown";6;"may";219;2;-1;0;"unknown";"no"
45;"blue-collar";"divorced";"primary";"no";0;"yes";"no";"cellular";21;"jul";211;2;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";-206;"yes";"no";"unknown";8;"may";177;2;-1;0;"unknown";"no"
62;"self-employed";"divorced";"tertiary";"no";6;"yes";"no";"cellular";13;"oct";216;1;183;4;"success";"yes"
37;"management";"married";"tertiary";"no";4039;"no";"yes";"cellular";25;"jul";106;2;-1;0;"unknown";"no"
39;"services";"divorced";"secondary";"no";687;"yes";"no";"cellular";9;"jul";869;1;-1;0;"unknown";"yes"
38;"technician";"single";"secondary";"no";-242;"yes";"no";"cellular";18;"may";1173;3;278;6;"success";"yes"
31;"management";"married";"tertiary";"no";582;"yes";"no";"cellular";15;"jul";58;2;-1;0;"unknown";"no"
58;"blue-collar";"divorced";"primary";"no";8218;"yes";"no";"cellular";31;"jul";124;10;-1;0;"unknown";"no"
44;"management";"single";"tertiary";"no";1424;"yes";"no";"cellular";8;"aug";201;2;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";92;"yes";"no";"unknown";16;"may";688;1;-1;0;"unknown";"yes"
33;"technician";"single";"secondary";"no";2085;"no";"no";"cellular";9;"feb";501;2;-1;0;"unknown";"yes"
36;"technician";"single";"tertiary";"no";197;"no";"no";"cellular";30;"apr";260;1;-1;0;"unknown";"yes"
31;"technician";"single";"secondary";"no";2305;"no";"no";"cellular";4;"aug";139;1;-1;0;"unknown";"no"
45;"admin.";"married";"secondary";"no";-547;"yes";"no";"unknown";3;"jun";214;2;-1;0;"unknown";"no"
30;"technician";"single";"tertiary";"no";411;"no";"no";"cellular";21;"apr";142;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";584;"yes";"no";"cellular";18;"jul";154;2;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";997;"yes";"yes";"cellular";21;"nov";81;1;-1;0;"unknown";"no"
39;"admin.";"divorced";"secondary";"no";83;"yes";"no";"cellular";30;"jul";69;6;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";6563;"no";"no";"cellular";27;"aug";136;8;-1;0;"unknown";"no"
32;"services";"single";"secondary";"no";0;"yes";"no";"cellular";31;"jul";99;13;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";0;"no";"no";"cellular";21;"nov";9;6;-1;0;"unknown";"no"
36;"blue-collar";"married";"primary";"no";398;"yes";"no";"unknown";12;"jun";278;1;-1;0;"unknown";"no"
35;"admin.";"married";"tertiary";"no";1145;"yes";"no";"cellular";2;"feb";82;2;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";2;"yes";"no";"cellular";11;"sep";100;2;-1;0;"unknown";"yes"
33;"management";"single";"tertiary";"no";201;"yes";"no";"cellular";19;"nov";171;1;183;1;"failure";"no"
49;"entrepreneur";"married";"primary";"no";563;"no";"no";"unknown";19;"jun";84;1;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";3161;"no";"no";"cellular";8;"aug";433;2;-1;0;"unknown";"no"
31;"technician";"married";"secondary";"no";0;"no";"yes";"cellular";15;"jul";624;6;-1;0;"unknown";"no"
42;"management";"married";"secondary";"no";1331;"no";"no";"cellular";23;"jul";698;2;-1;0;"unknown";"no"
34;"housemaid";"married";"primary";"no";2929;"no";"no";"cellular";14;"aug";518;2;-1;0;"unknown";"yes"
32;"services";"married";"secondary";"yes";-220;"yes";"yes";"cellular";25;"jul";123;2;-1;0;"unknown";"no"
29;"management";"single";"tertiary";"no";5980;"yes";"no";"unknown";28;"may";317;1;-1;0;"unknown";"no"
32;"services";"single";"secondary";"no";48;"yes";"no";"cellular";20;"apr";8;3;-1;0;"unknown";"no"
50;"housemaid";"single";"unknown";"no";0;"no";"no";"telephone";28;"jul";118;8;-1;0;"unknown";"no"
58;"retired";"married";"secondary";"no";3382;"no";"yes";"cellular";28;"may";294;2;309;2;"failure";"no"
59;"technician";"married";"secondary";"no";2308;"no";"no";"cellular";30;"apr";815;1;87;1;"other";"yes"
25;"student";"married";"tertiary";"no";10;"yes";"no";"cellular";21;"jul";857;4;-1;0;"unknown";"yes"
57;"services";"married";"secondary";"no";162;"yes";"no";"unknown";5;"may";174;1;-1;0;"unknown";"no"
30;"blue-collar";"single";"secondary";"no";1073;"yes";"no";"cellular";5;"may";1130;4;-1;0;"unknown";"no"
26;"services";"single";"secondary";"no";1700;"yes";"no";"cellular";7;"may";13;5;-1;0;"unknown";"no"
50;"services";"single";"primary";"no";148;"yes";"no";"unknown";7;"may";198;2;-1;0;"unknown";"no"
39;"services";"married";"secondary";"no";0;"yes";"no";"cellular";8;"may";503;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";185;"yes";"no";"cellular";29;"jan";249;3;-1;0;"unknown";"no"
37;"management";"divorced";"tertiary";"no";896;"no";"yes";"cellular";14;"aug";343;2;-1;0;"unknown";"no"
47;"blue-collar";"divorced";"primary";"no";1279;"yes";"no";"cellular";6;"feb";479;2;-1;0;"unknown";"no"
50;"technician";"married";"tertiary";"no";199;"yes";"yes";"cellular";3;"feb";116;2;253;1;"failure";"no"
40;"management";"married";"secondary";"no";99;"no";"no";"cellular";9;"feb";15;5;-1;0;"unknown";"no"
35;"blue-collar";"married";"primary";"no";378;"yes";"no";"unknown";16;"may";427;3;-1;0;"unknown";"no"
53;"management";"married";"tertiary";"no";15;"no";"no";"cellular";20;"aug";921;2;-1;0;"unknown";"yes"
35;"admin.";"married";"secondary";"no";147;"yes";"yes";"cellular";29;"jan";41;1;184;7;"failure";"no"
54;"technician";"married";"secondary";"no";2225;"no";"yes";"cellular";13;"aug";73;2;-1;0;"unknown";"no"
35;"admin.";"single";"secondary";"no";1810;"yes";"no";"cellular";25;"may";65;2;-1;0;"unknown";"no"
31;"housemaid";"married";"unknown";"yes";-6;"no";"yes";"telephone";7;"jul";94;2;-1;0;"unknown";"no"
46;"technician";"divorced";"secondary";"no";435;"yes";"no";"unknown";15;"may";192;3;-1;0;"unknown";"no"
52;"management";"married";"secondary";"no";335;"no";"no";"cellular";21;"oct";411;1;182;1;"failure";"yes"
34;"admin.";"divorced";"secondary";"no";-251;"no";"no";"cellular";18;"jul";641;1;-1;0;"unknown";"yes"
46;"services";"divorced";"secondary";"no";5;"yes";"yes";"cellular";29;"jan";305;2;-1;0;"unknown";"no"
54;"self-employed";"married";"secondary";"no";641;"yes";"no";"cellular";17;"apr";472;1;148;2;"failure";"no"
37;"admin.";"married";"tertiary";"no";0;"yes";"no";"cellular";21;"jul";115;1;-1;0;"unknown";"no"
39;"admin.";"married";"tertiary";"no";722;"no";"no";"telephone";23;"apr";141;1;-1;0;"unknown";"no"
50;"technician";"married";"tertiary";"no";3337;"yes";"yes";"telephone";31;"jul";24;14;-1;0;"unknown";"no"
44;"technician";"divorced";"secondary";"no";0;"no";"no";"cellular";28;"jul";264;5;-1;0;"unknown";"no"
56;"admin.";"married";"secondary";"no";1504;"yes";"no";"unknown";29;"may";66;2;-1;0;"unknown";"no"
40;"services";"married";"tertiary";"no";35;"no";"no";"cellular";3;"jul";318;4;317;3;"failure";"no"
36;"services";"married";"secondary";"no";895;"yes";"yes";"unknown";4;"jun";622;1;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";752;"yes";"no";"cellular";11;"aug";104;4;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";1925;"yes";"no";"cellular";2;"mar";76;2;-1;0;"unknown";"no"
42;"services";"married";"secondary";"no";-246;"yes";"no";"unknown";7;"may";149;1;-1;0;"unknown";"no"
30;"self-employed";"single";"tertiary";"no";901;"yes";"yes";"unknown";16;"may";601;1;-1;0;"unknown";"no"
33;"admin.";"single";"secondary";"no";894;"no";"no";"cellular";5;"feb";509;2;-1;0;"unknown";"no"
26;"blue-collar";"single";"secondary";"no";592;"yes";"yes";"unknown";27;"may";174;1;-1;0;"unknown";"no"
26;"admin.";"single";"secondary";"no";3529;"no";"yes";"cellular";7;"sep";57;2;-1;0;"unknown";"no"
37;"services";"married";"secondary";"no";0;"yes";"yes";"cellular";31;"jul";187;2;-1;0;"unknown";"no"
59;"retired";"married";"primary";"no";0;"no";"no";"cellular";5;"jun";493;2;-1;0;"unknown";"yes"
49;"blue-collar";"married";"primary";"no";371;"yes";"no";"cellular";31;"jul";18;44;-1;0;"unknown";"no"
33;"blue-collar";"single";"primary";"no";1;"yes";"no";"cellular";20;"apr";257;1;-1;0;"unknown";"no"
46;"technician";"single";"secondary";"no";834;"yes";"no";"cellular";11;"jul";196;2;-1;0;"unknown";"no"
55;"entrepreneur";"married";"primary";"no";298;"yes";"no";"unknown";8;"may";144;3;-1;0;"unknown";"no"
49;"services";"married";"tertiary";"no";306;"yes";"no";"cellular";18;"aug";285;7;-1;0;"unknown";"no"
51;"technician";"married";"secondary";"no";143;"yes";"no";"unknown";16;"may";627;1;-1;0;"unknown";"no"
27;"admin.";"married";"secondary";"no";186;"yes";"no";"unknown";27;"may";136;2;-1;0;"unknown";"no"
44;"technician";"married";"secondary";"no";5597;"no";"no";"unknown";20;"jun";27;3;-1;0;"unknown";"no"
40;"services";"single";"secondary";"no";1547;"yes";"no";"cellular";12;"may";88;2;173;1;"success";"no"
36;"management";"married";"tertiary";"no";1852;"no";"no";"unknown";8;"may";362;1;-1;0;"unknown";"no"
46;"admin.";"single";"secondary";"no";1790;"yes";"no";"unknown";5;"jun";214;5;-1;0;"unknown";"no"
30;"services";"single";"secondary";"no";20;"yes";"no";"cellular";20;"apr";404;6;340;1;"failure";"no"
35;"admin.";"married";"secondary";"no";8652;"yes";"no";"unknown";24;"jun";103;6;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";1626;"no";"no";"cellular";7;"may";356;2;286;3;"failure";"no"
37;"admin.";"married";"secondary";"no";749;"no";"no";"cellular";21;"apr";219;1;-1;0;"unknown";"no"
49;"blue-collar";"married";"unknown";"no";51;"yes";"no";"unknown";7;"may";984;1;-1;0;"unknown";"no"
27;"services";"single";"secondary";"yes";-1;"no";"no";"cellular";22;"jul";60;2;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";-32;"yes";"no";"cellular";12;"may";145;1;-1;0;"unknown";"no"
70;"retired";"divorced";"secondary";"no";6850;"no";"no";"telephone";5;"mar";252;3;183;1;"failure";"no"
22;"technician";"single";"secondary";"no";333;"no";"yes";"telephone";12;"nov";129;1;-1;0;"unknown";"no"
58;"blue-collar";"married";"secondary";"no";-27;"no";"yes";"telephone";31;"jul";77;13;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";932;"yes";"no";"unknown";21;"may";226;1;-1;0;"unknown";"no"
83;"retired";"divorced";"primary";"no";0;"no";"no";"telephone";31;"may";664;1;77;3;"success";"no"
50;"management";"divorced";"tertiary";"no";100;"yes";"yes";"cellular";13;"may";157;1;299;3;"failure";"no"
53;"blue-collar";"married";"secondary";"no";-626;"yes";"no";"cellular";9;"jul";205;1;-1;0;"unknown";"no"
37;"management";"single";"tertiary";"no";9;"no";"no";"cellular";26;"aug";484;2;-1;0;"unknown";"no"
55;"services";"divorced";"primary";"no";653;"no";"no";"unknown";6;"jun";800;1;-1;0;"unknown";"no"
49;"admin.";"married";"secondary";"no";3608;"yes";"no";"unknown";13;"nov";231;1;-1;0;"unknown";"yes"
41;"blue-collar";"married";"primary";"no";293;"yes";"yes";"cellular";7;"may";102;1;-1;0;"unknown";"no"
40;"management";"single";"tertiary";"no";36;"yes";"no";"unknown";27;"may";240;3;-1;0;"unknown";"no"
48;"management";"married";"tertiary";"no";263;"yes";"no";"unknown";5;"may";350;2;-1;0;"unknown";"no"
27;"student";"single";"secondary";"no";8366;"no";"no";"cellular";7;"may";458;2;349;1;"other";"no"
30;"management";"single";"tertiary";"no";2186;"yes";"no";"unknown";3;"jun";366;1;-1;0;"unknown";"no"
37;"entrepreneur";"single";"secondary";"no";20453;"yes";"no";"telephone";4;"may";115;1;-1;0;"unknown";"no"
37;"services";"single";"secondary";"no";105;"no";"yes";"unknown";17;"jun";260;4;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";440;"yes";"no";"unknown";5;"jun";327;2;-1;0;"unknown";"no"
73;"retired";"married";"unknown";"no";519;"no";"no";"telephone";16;"oct";434;1;57;1;"failure";"yes"
50;"management";"married";"tertiary";"no";19447;"yes";"yes";"cellular";21;"nov";166;1;-1;0;"unknown";"no"
53;"blue-collar";"married";"primary";"no";225;"no";"no";"cellular";18;"jul";171;7;-1;0;"unknown";"no"
47;"blue-collar";"married";"secondary";"no";2548;"yes";"no";"cellular";11;"may";577;1;368;1;"other";"no"
33;"technician";"divorced";"secondary";"no";0;"no";"no";"cellular";21;"aug";224;8;-1;0;"unknown";"no"
50;"blue-collar";"married";"unknown";"no";2284;"yes";"no";"telephone";31;"jul";1088;17;-1;0;"unknown";"yes"
51;"blue-collar";"married";"primary";"no";40;"yes";"no";"cellular";13;"may";79;1;370;1;"failure";"no"
42;"housemaid";"divorced";"tertiary";"no";364;"no";"no";"cellular";18;"nov";52;1;-1;0;"unknown";"no"
34;"technician";"single";"secondary";"no";174;"no";"no";"telephone";11;"may";259;4;-1;0;"unknown";"no"
44;"technician";"married";"secondary";"no";10888;"yes";"no";"cellular";5;"aug";163;1;-1;0;"unknown";"no"
32;"admin.";"married";"secondary";"no";0;"yes";"yes";"cellular";17;"nov";159;2;195;2;"failure";"no"
60;"retired";"married";"tertiary";"no";225;"no";"no";"cellular";19;"aug";54;2;-1;0;"unknown";"no"
60;"retired";"divorced";"tertiary";"no";2131;"no";"no";"cellular";10;"jul";421;6;-1;0;"unknown";"no"
29;"blue-collar";"single";"secondary";"no";-20;"no";"yes";"cellular";21;"jul";574;1;-1;0;"unknown";"yes"
39;"management";"single";"secondary";"no";36;"no";"no";"cellular";29;"aug";70;2;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";2642;"no";"no";"cellular";13;"aug";310;2;-1;0;"unknown";"no"
30;"admin.";"married";"tertiary";"no";400;"yes";"no";"cellular";7;"may";223;1;-1;0;"unknown";"no"
31;"technician";"single";"tertiary";"no";1214;"no";"no";"cellular";3;"feb";39;1;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";-292;"yes";"no";"cellular";19;"aug";181;6;-1;0;"unknown";"no"
51;"admin.";"married";"secondary";"no";1415;"yes";"no";"unknown";2;"jun";151;3;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";213;"yes";"no";"unknown";16;"jun";270;15;-1;0;"unknown";"no"
47;"admin.";"single";"secondary";"no";2540;"no";"no";"cellular";18;"nov";110;5;-1;0;"unknown";"no"
46;"housemaid";"single";"tertiary";"no";3232;"no";"no";"telephone";15;"jun";94;2;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";296;"no";"no";"cellular";16;"jul";90;2;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";42;"no";"no";"cellular";25;"aug";115;6;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";697;"no";"no";"cellular";24;"jun";220;2;219;2;"other";"no"
