"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
34;"services";"divorced";"secondary";"no";202;"yes";"no";"unknown";15;"may";318;1;-1;0;"unknown";"no"
36;"technician";"married";"tertiary";"no";6;"yes";"no";"cellular";27;"jan";100;1;435;1;"failure";"no"
47;"management";"divorced";"tertiary";"no";2515;"no";"no";"unknown";20;"jun";40;3;-1;0;"unknown";"no"
36;"management";"divorced";"tertiary";"no";5195;"yes";"no";"unknown";2;"jun";55;25;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";2098;"no";"no";"cellular";20;"nov";67;1;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";320;"no";"no";"cellular";7;"aug";76;2;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";3431;"yes";"no";"unknown";16;"may";73;1;-1;0;"unknown";"no"
34;"admin.";"married";"secondary";"no";50;"yes";"no";"unknown";20;"may";89;2;-1;0;"unknown";"no"
51;"housemaid";"divorced";"tertiary";"no";370;"yes";"no";"cellular";19;"aug";109;3;-1;0;"unknown";"no"
54;"blue-collar";"divorced";"primary";"no";-182;"no";"no";"cellular";9;"jul";98;1;-1;0;"unknown";"no"
52;"self-employed";"single";"tertiary";"no";1623;"yes";"no";"unknown";5;"jun";21;17;-1;0;"unknown";"no"
43;"entrepreneur";"married";"tertiary";"no";13342;"yes";"no";"cellular";18;"nov";465;1;-1;0;"unknown";"no"
58;"retired";"single";"primary";"no";6570;"no";"no";"cellular";21;"jul";106;3;-1;0;"unknown";"no"
53;"admin.";"married";"secondary";"no";225;"yes";"no";"cellular";20;"apr";304;1;340;1;"failure";"no"
44;"management";"married";"secondary";"no";-665;"no";"no";"cellular";30;"jul";342;3;-1;0;"unknown";"no"
29;"management";"single";"tertiary";"no";0;"no";"no";"unknown";16;"may";16;25;-1;0;"unknown";"no"
27;"services";"single";"secondary";"no";54;"yes";"no";"unknown";28;"may";543;2;-1;0;"unknown";"yes"
35;"blue-collar";"married";"primary";"no";46;"no";"no";"cellular";8;"jul";338;3;-1;0;"unknown";"no"
40;"self-employed";"married";"secondary";"no";2;"no";"no";"cellular";22;"aug";197;5;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";103;"yes";"yes";"unknown";8;"may";956;2;-1;0;"unknown";"no"
38;"admin.";"single";"secondary";"no";883;"yes";"no";"cellular";12;"may";95;1;327;9;"other";"no"
32;"services";"married";"secondary";"no";55;"yes";"no";"unknown";15;"may";546;9;-1;0;"unknown";"no"
41;"admin.";"married";"secondary";"no";8238;"yes";"yes";"unknown";30;"may";124;4;-1;0;"unknown";"no"
25;"blue-collar";"single";"secondary";"no";913;"yes";"no";"cellular";7;"jul";113;4;-1;0;"unknown";"no"
38;"blue-collar";"divorced";"secondary";"no";595;"yes";"no";"cellular";7;"may";245;3;-1;0;"unknown";"no"
26;"technician";"single";"secondary";"no";7;"yes";"no";"cellular";22;"jul";188;2;-1;0;"unknown";"no"
37;"technician";"single";"tertiary";"no";1661;"no";"no";"cellular";19;"aug";199;5;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";102;"yes";"no";"cellular";5;"apr";470;7;426;3;"other";"yes"
36;"services";"married";"secondary";"no";338;"no";"no";"unknown";14;"may";90;1;-1;0;"unknown";"no"
33;"management";"married";"secondary";"no";3132;"yes";"no";"unknown";23;"may";350;5;-1;0;"unknown";"no"
33;"admin.";"single";"tertiary";"no";490;"yes";"no";"cellular";7;"may";31;1;363;2;"failure";"no"
35;"management";"married";"tertiary";"no";2682;"yes";"no";"cellular";9;"jul";156;1;-1;0;"unknown";"no"
24;"services";"married";"tertiary";"no";0;"yes";"no";"unknown";27;"may";299;1;-1;0;"unknown";"no"
29;"unemployed";"married";"secondary";"no";596;"no";"no";"cellular";30;"jan";510;2;-1;0;"unknown";"no"
54;"blue-collar";"married";"secondary";"no";2059;"yes";"no";"cellular";25;"aug";177;4;-1;0;"unknown";"no"
27;"admin.";"married";"secondary";"no";132;"no";"no";"cellular";13;"oct";123;2;-1;0;"unknown";"no"
34;"management";"married";"secondary";"no";0;"no";"no";"cellular";2;"feb";270;1;-1;0;"unknown";"no"
39;"blue-collar";"married";"primary";"no";385;"yes";"no";"unknown";16;"may";225;4;-1;0;"unknown";"no"
38;"management";"married";"tertiary";"no";223;"no";"no";"cellular";28;"jan";63;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";0;"yes";"no";"unknown";3;"jun";247;13;-1;0;"unknown";"no"
26;"services";"single";"secondary";"no";512;"yes";"yes";"cellular";30;"jan";206;5;239;3;"failure";"no"
36;"entrepreneur";"married";"tertiary";"no";1169;"yes";"no";"unknown";6;"may";168;2;-1;0;"unknown";"no"
35;"management";"single";"tertiary";"no";71;"yes";"no";"unknown";21;"may";836;12;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";940;"no";"no";"cellular";8;"aug";131;2;-1;0;"unknown";"no"
25;"technician";"single";"secondary";"no";-80;"yes";"yes";"unknown";3;"jun";89;1;-1;0;"unknown";"no"
34;"technician";"married";"secondary";"no";0;"yes";"no";"cellular";29;"aug";116;4;-1;0;"unknown";"no"
52;"unknown";"married";"unknown";"no";1317;"no";"no";"unknown";12;"jun";58;1;-1;0;"unknown";"no"
39;"admin.";"married";"secondary";"no";179;"no";"no";"unknown";6;"sep";36;1;-1;0;"unknown";"no"
34;"management";"married";"secondary";"no";1007;"yes";"no";"cellular";21;"jul";240;2;-1;0;"unknown";"no"
34;"management";"single";"secondary";"no";0;"no";"no";"cellular";22;"aug";132;4;-1;0;"unknown";"no"
30;"services";"married";"secondary";"no";1286;"yes";"yes";"cellular";17;"jul";544;1;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";804;"yes";"yes";"unknown";8;"may";266;1;-1;0;"unknown";"no"
30;"student";"single";"secondary";"no";4;"no";"no";"cellular";4;"feb";443;2;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";0;"yes";"no";"cellular";10;"jul";324;1;-1;0;"unknown";"no"
36;"services";"single";"secondary";"no";417;"yes";"no";"cellular";6;"feb";15;10;207;3;"failure";"no"
48;"blue-collar";"married";"primary";"no";1678;"no";"no";"cellular";28;"jan";263;2;-1;0;"unknown";"no"
37;"services";"divorced";"secondary";"no";532;"yes";"no";"unknown";11;"jun";199;1;-1;0;"unknown";"no"
58;"management";"married";"secondary";"no";407;"yes";"no";"cellular";29;"jul";145;2;-1;0;"unknown";"no"
56;"management";"divorced";"tertiary";"no";659;"no";"yes";"cellular";2;"jun";56;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";393;"yes";"no";"cellular";5;"may";11;9;-1;0;"unknown";"no"
33;"admin.";"divorced";"secondary";"no";661;"yes";"no";"cellular";18;"nov";411;1;173;2;"other";"no"
26;"services";"single";"secondary";"no";0;"no";"no";"cellular";29;"jul";165;23;-1;0;"unknown";"no"
40;"management";"single";"unknown";"no";838;"yes";"no";"unknown";12;"may";619;3;-1;0;"unknown";"no"
35;"services";"married";"secondary";"no";195;"yes";"no";"cellular";17;"apr";203;1;-1;0;"unknown";"no"
45;"entrepreneur";"married";"secondary";"no";68;"yes";"no";"unknown";7;"may";254;1;-1;0;"unknown";"no"
37;"technician";"single";"secondary";"no";-242;"yes";"no";"cellular";13;"aug";1149;6;-1;0;"unknown";"yes"
35;"management";"divorced";"tertiary";"no";321;"yes";"no";"unknown";9;"may";189;1;-1;0;"unknown";"no"
43;"services";"single";"secondary";"no";3403;"yes";"no";"cellular";12;"nov";707;2;97;2;"success";"yes"
28;"blue-collar";"married";"secondary";"no";8;"yes";"no";"cellular";15;"may";196;1;-1;0;"unknown";"no"
32;"blue-collar";"divorced";"secondary";"no";739;"yes";"no";"unknown";9;"may";171;1;-1;0;"unknown";"no"
26;"unemployed";"single";"secondary";"no";622;"no";"no";"cellular";28;"jan";1451;2;-1;0;"unknown";"yes"
35;"services";"married";"secondary";"no";152;"yes";"no";"unknown";2;"jun";563;1;-1;0;"unknown";"yes"
35;"technician";"single";"secondary";"no";2;"no";"no";"cellular";11;"aug";239;4;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";1439;"yes";"no";"telephone";28;"jul";73;6;-1;0;"unknown";"no"
42;"blue-collar";"divorced";"secondary";"no";1491;"yes";"no";"cellular";6;"may";203;2;334;2;"failure";"no"
32;"technician";"single";"secondary";"no";6402;"yes";"no";"cellular";6;"may";158;1;167;1;"success";"no"
30;"unemployed";"married";"secondary";"no";1210;"no";"no";"cellular";9;"jul";100;4;-1;0;"unknown";"no"
26;"management";"single";"tertiary";"no";122;"no";"yes";"cellular";8;"jul";160;1;-1;0;"unknown";"no"
30;"student";"single";"secondary";"no";0;"yes";"no";"cellular";19;"nov";661;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";62;"yes";"no";"cellular";14;"may";166;1;-1;0;"unknown";"no"
47;"services";"married";"secondary";"no";3333;"yes";"yes";"cellular";29;"jul";114;2;-1;0;"unknown";"no"
33;"technician";"married";"tertiary";"no";16992;"yes";"no";"unknown";29;"may";58;1;-1;0;"unknown";"no"
57;"blue-collar";"married";"primary";"no";23;"yes";"no";"telephone";31;"jul";25;8;-1;0;"unknown";"no"
35;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular";7;"may";121;2;-1;0;"unknown";"no"
53;"technician";"married";"tertiary";"no";6072;"no";"yes";"unknown";16;"jun";226;4;-1;0;"unknown";"no"
24;"retired";"single";"secondary";"no";366;"no";"yes";"unknown";16;"may";234;2;-1;0;"unknown";"no"
54;"management";"divorced";"tertiary";"no";0;"no";"yes";"cellular";10;"jul";88;1;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";1343;"yes";"yes";"unknown";21;"may";85;1;-1;0;"unknown";"no"
41;"entrepreneur";"married";"secondary";"no";2105;"yes";"no";"cellular";18;"nov";134;1;-1;0;"unknown";"no"
44;"unknown";"married";"secondary";"no";2319;"no";"no";"cellular";4;"aug";251;3;-1;0;"unknown";"no"
35;"services";"single";"secondary";"no";35;"yes";"no";"cellular";14;"may";152;1;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";877;"no";"no";"cellular";13;"aug";202;1;83;5;"failure";"no"
43;"blue-collar";"single";"primary";"no";30;"yes";"no";"unknown";30;"may";379;17;-1;0;"unknown";"no"
51;"entrepreneur";"married";"secondary";"yes";-2082;"no";"yes";"cellular";28;"jul";123;6;-1;0;"unknown";"no"
60;"retired";"married";"secondary";"no";89;"no";"no";"cellular";30;"apr";156;2;-1;0;"unknown";"no"
43;"self-employed";"married";"secondary";"no";104;"no";"no";"unknown";17;"jun";332;1;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";1750;"yes";"no";"telephone";14;"may";90;3;-1;0;"unknown";"no"
56;"management";"married";"primary";"no";772;"yes";"no";"telephone";20;"nov";291;1;-1;0;"unknown";"no"
42;"technician";"married";"secondary";"no";1048;"yes";"no";"telephone";6;"feb";23;2;-1;0;"unknown";"no"
52;"entrepreneur";"married";"primary";"no";592;"no";"no";"cellular";21;"jul";122;2;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";0;"yes";"yes";"cellular";26;"jul";105;2;172;1;"failure";"no"
36;"services";"married";"secondary";"no";3064;"yes";"no";"telephone";11;"may";1143;4;-1;0;"unknown";"no"
40;"services";"married";"primary";"no";33;"no";"no";"unknown";26;"may";70;3;-1;0;"unknown";"no"
46;"blue-collar";"married";"secondary";"no";0;"yes";"no";"cellular";8;"may";264;2;-1;0;"unknown";"no"
32;"admin.";"single";"secondary";"no";1649;"no";"no";"cellular";27;"may";204;2;-1;0;"unknown";"no"
31;"housemaid";"single";"tertiary";"no";287;"yes";"no";"cellular";19;"nov";182;1;-1;0;"unknown";"no"
41;"technician";"divorced";"secondary";"no";0;"yes";"no";"cellular";17;"nov";386;2;-1;0;"unknown";"no"
58;"housemaid";"married";"primary";"no";419;"no";"yes";"unknown";5;"jun";295;3;-1;0;"unknown";"no"
36;"services";"married";"secondary";"no";257;"yes";"no";"cellular";12;"may";86;2;-1;0;"unknown";"no"
52;"technician";"married";"secondary";"no";118;"no";"no";"cellular";28;"aug";16;20;-1;0;"unknown";"no"
42;"management";"married";"tertiary";"no";251;"no";"no";"cellular";20;"aug";413;2;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";1731;"yes";"yes";"unknown";29;"may";323;3;-1;0;"unknown";"no"
62;"management";"married";"tertiary";"no";0;"no";"no";"cellular";13;"oct";78;3;-1;0;"unknown";"no"
31;"technician";"single";"tertiary";"no";23;"no";"no";"cellular";25;"aug";121;3;-1;0;"unknown";"no"
41;"blue-collar";"single";"secondary";"yes";-386;"no";"yes";"cellular";20;"nov";477;1;-1;0;"unknown";"yes"
34;"self-employed";"married";"tertiary";"no";5498;"no";"no";"cellular";19;"nov";265;1;-1;0;"unknown";"no"
44;"management";"single";"tertiary";"no";5063;"no";"no";"cellular";27;"oct";418;2;-1;0;"unknown";"yes"
42;"blue-collar";"married";"primary";"no";7041;"yes";"no";"cellular";28;"jul";386;4;-1;0;"unknown";"no"
37;"entrepreneur";"single";"secondary";"no";654;"no";"no";"unknown";19;"may";594;2;-1;0;"unknown";"no"
47;"management";"married";"tertiary";"no";1890;"no";"no";"cellular";8;"jul";161;1;-1;0;"unknown";"no"
32;"unemployed";"married";"secondary";"no";2400;"yes";"yes";"cellular";5;"feb";450;3;-1;0;"unknown";"no"
46;"blue-collar";"married";"secondary";"no";519;"yes";"no";"cellular";25;"aug";217;6;-1;0;"unknown";"no"
39;"technician";"single";"tertiary";"no";1190;"no";"no";"cellular";8;"aug";136;1;-1;0;"unknown";"no"
28;"services";"single";"secondary";"no";229;"yes";"no";"unknown";9;"may";322;1;-1;0;"unknown";"no"
26;"student";"single";"secondary";"no";203;"no";"no";"cellular";16;"nov";104;1;196;1;"failure";"no"
52;"technician";"married";"secondary";"no";1818;"no";"yes";"cellular";17;"nov";189;2;111;4;"failure";"no"
42;"unemployed";"married";"secondary";"no";1289;"no";"no";"cellular";15;"jul";250;4;415;2;"failure";"yes"
33;"technician";"divorced";"tertiary";"no";39;"no";"no";"cellular";19;"aug";123;5;-1;0;"unknown";"no"
73;"retired";"married";"primary";"no";796;"no";"no";"cellular";23;"oct";427;1;182;2;"failure";"yes"
35;"admin.";"single";"secondary";"no";57;"no";"yes";"cellular";8;"jul";632;2;-1;0;"unknown";"no"
40;"management";"married";"tertiary";"no";1548;"yes";"no";"cellular";13;"apr";101;3;-1;0;"unknown";"no"
51;"technician";"married";"secondary";"no";117;"no";"no";"cellular";24;"aug";467;2;88;4;"other";"yes"
37;"admin.";"single";"secondary";"no";0;"yes";"no";"cellular";16;"apr";640;2;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";691;"yes";"yes";"cellular";16;"apr";517;1;255;1;"failure";"no"
28;"blue-collar";"married";"secondary";"no";64;"yes";"no";"unknown";13;"may";160;3;-1;0;"unknown";"no"
49;"technician";"divorced";"tertiary";"no";0;"yes";"no";"cellular";12;"jun";177;3;-1;0;"unknown";"no"
36;"admin.";"married";"secondary";"no";957;"yes";"no";"unknown";21;"may";206;1;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";118;"yes";"no";"unknown";7;"may";208;2;-1;0;"unknown";"no"
29;"technician";"single";"tertiary";"no";218;"yes";"no";"cellular";12;"apr";169;1;-1;0;"unknown";"no"
35;"management";"married";"secondary";"no";724;"yes";"no";"cellular";14;"jul";287;2;415;1;"failure";"yes"
35;"housemaid";"married";"tertiary";"no";20;"yes";"yes";"cellular";17;"jul";505;3;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";-28;"yes";"no";"cellular";18;"may";284;2;371;1;"failure";"no"
46;"blue-collar";"married";"primary";"no";665;"no";"no";"cellular";30;"jan";89;4;235;2;"failure";"no"
25;"student";"single";"tertiary";"no";5;"no";"no";"cellular";29;"sep";138;1;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";925;"no";"no";"cellular";14;"dec";321;3;189;4;"success";"yes"
42;"blue-collar";"married";"primary";"no";2519;"yes";"no";"unknown";15;"may";262;4;-1;0;"unknown";"no"
57;"admin.";"married";"secondary";"no";3927;"no";"no";"cellular";13;"oct";61;1;-1;0;"unknown";"no"
42;"management";"divorced";"tertiary";"no";401;"yes";"no";"cellular";24;"jul";217;9;-1;0;"unknown";"no"
29;"management";"married";"tertiary";"no";581;"yes";"yes";"cellular";14;"jul";192;2;-1;0;"unknown";"no"
36;"technician";"married";"tertiary";"no";1327;"no";"no";"cellular";29;"oct";174;2;-1;0;"unknown";"no"
31;"unemployed";"married";"secondary";"no";3242;"no";"no";"unknown";25;"jun";292;2;-1;0;"unknown";"no"
59;"technician";"married";"primary";"no";3163;"yes";"no";"unknown";29;"may";240;2;-1;0;"unknown";"no"
50;"unemployed";"divorced";"secondary";"no";32;"no";"no";"cellular";4;"aug";282;2;-1;0;"unknown";"no"
47;"admin.";"married";"secondary";"no";310;"yes";"yes";"telephone";14;"aug";128;6;-1;0;"unknown";"no"
46;"housemaid";"married";"primary";"no";0;"no";"no";"telephone";2;"feb";161;1;-1;0;"unknown";"no"
26;"blue-collar";"single";"primary";"no";155;"yes";"no";"cellular";29;"jan";291;1;244;4;"failure";"no"
31;"services";"single";"secondary";"no";11386;"yes";"no";"cellular";20;"nov";356;1;-1;0;"unknown";"no"
30;"services";"married";"tertiary";"no";1380;"yes";"no";"unknown";21;"may";294;2;-1;0;"unknown";"no"
47;"blue-collar";"single";"unknown";"no";2443;"no";"no";"unknown";18;"jun";422;1;-1;0;"unknown";"no"
23;"technician";"single";"tertiary";"no";1129;"yes";"no";"unknown";28;"may";806;1;-1;0;"unknown";"yes"
44;"unemployed";"single";"primary";"no";4232;"no";"no";"unknown";16;"jun";227;1;-1;0;"unknown";"no"
42;"self-employed";"married";"secondary";"no";5564;"no";"no";"cellular";17;"nov";560;2;-1;0;"unknown";"no"
32;"services";"single";"secondary";"no";-402;"yes";"no";"cellular";17;"apr";135;1;-1;0;"unknown";"no"
28;"admin.";"single";"secondary";"no";1323;"yes";"no";"unknown";3;"jun";361;1;-1;0;"unknown";"no"
57;"retired";"married";"primary";"no";1623;"yes";"yes";"cellular";18;"jul";246;1;-1;0;"unknown";"no"
38;"technician";"married";"tertiary";"no";1042;"yes";"no";"cellular";4;"feb";419;2;-1;0;"unknown";"no"
22;"student";"single";"secondary";"no";2488;"no";"no";"cellular";8;"nov";449;2;38;10;"other";"yes"
54;"admin.";"married";"secondary";"no";865;"yes";"no";"cellular";17;"nov";71;1;-1;0;"unknown";"no"
32;"technician";"married";"tertiary";"no";-1053;"yes";"no";"cellular";21;"jul";357;3;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";1667;"yes";"no";"cellular";18;"nov";164;2;179;3;"failure";"no"
59;"admin.";"divorced";"secondary";"no";975;"yes";"no";"unknown";15;"may";263;4;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";2571;"no";"no";"unknown";18;"jun";146;2;-1;0;"unknown";"no"
53;"unknown";"married";"primary";"no";732;"no";"no";"cellular";27;"oct";759;2;-1;0;"unknown";"yes"
50;"admin.";"divorced";"secondary";"no";769;"no";"no";"cellular";28;"jul";72;2;363;4;"failure";"no"
34;"technician";"married";"secondary";"no";-136;"yes";"yes";"cellular";12;"aug";131;2;-1;0;"unknown";"no"
35;"admin.";"divorced";"secondary";"no";3636;"no";"yes";"cellular";21;"nov";808;2;-1;0;"unknown";"yes"
30;"management";"married";"tertiary";"no";931;"no";"no";"cellular";17;"jul";1183;1;-1;0;"unknown";"no"
62;"housemaid";"married";"secondary";"no";565;"no";"no";"cellular";4;"sep";123;3;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";271;"yes";"no";"unknown";29;"may";483;2;-1;0;"unknown";"no"
26;"self-employed";"single";"tertiary";"no";1153;"no";"no";"cellular";4;"may";238;3;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";-73;"yes";"no";"cellular";11;"jul";90;1;-1;0;"unknown";"no"
50;"unknown";"married";"unknown";"no";558;"no";"no";"cellular";9;"jul";464;1;683;6;"failure";"yes"
31;"unknown";"divorced";"tertiary";"no";137;"no";"no";"cellular";22;"aug";385;9;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";700;"yes";"no";"unknown";23;"may";240;2;-1;0;"unknown";"no"
55;"retired";"married";"primary";"no";-966;"no";"yes";"cellular";14;"may";104;1;-1;0;"unknown";"no"
34;"admin.";"married";"secondary";"no";96;"no";"no";"cellular";29;"aug";109;2;-1;0;"unknown";"no"
58;"retired";"married";"primary";"no";4007;"no";"no";"cellular";30;"nov";598;4;-1;0;"unknown";"no"
50;"management";"single";"tertiary";"no";567;"yes";"no";"unknown";16;"may";274;8;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";40;"no";"no";"cellular";7;"aug";123;2;-1;0;"unknown";"no"
47;"admin.";"divorced";"secondary";"no";136;"no";"yes";"cellular";23;"jul";70;1;-1;0;"unknown";"no"
38;"self-employed";"single";"tertiary";"no";917;"yes";"no";"unknown";23;"may";260;1;-1;0;"unknown";"no"
46;"management";"single";"tertiary";"no";593;"yes";"no";"cellular";29;"jan";190;3;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";505;"yes";"no";"unknown";14;"may";521;2;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";2542;"yes";"no";"cellular";14;"may";228;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";5355;"no";"no";"telephone";17;"feb";466;4;-1;0;"unknown";"yes"
38;"student";"single";"tertiary";"no";807;"no";"no";"cellular";27;"feb";74;2;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";9976;"yes";"no";"unknown";29;"may";57;2;-1;0;"unknown";"no"
32;"admin.";"married";"secondary";"no";0;"no";"no";"cellular";30;"jan";119;3;-1;0;"unknown";"no"
55;"management";"married";"tertiary";"no";540;"no";"no";"cellular";19;"nov";124;2;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";280;"yes";"yes";"cellular";31;"jul";65;50;-1;0;"unknown";"no"
56;"management";"divorced";"tertiary";"no";-59;"no";"yes";"cellular";28;"jul";127;6;-1;0;"unknown";"no"
27;"admin.";"married";"secondary";"yes";-517;"yes";"no";"cellular";14;"jul";172;3;-1;0;"unknown";"no"
42;"unemployed";"single";"secondary";"no";2613;"yes";"no";"cellular";30;"jul";174;6;-1;0;"unknown";"no"
42;"student";"married";"unknown";"no";-7;"no";"no";"telephone";31;"jul";41;6;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";0;"yes";"no";"unknown";30;"may";232;3;-1;0;"unknown";"no"
53;"retired";"divorced";"secondary";"yes";-200;"no";"yes";"unknown";6;"jun";161;1;-1;0;"unknown";"no"
67;"retired";"married";"primary";"no";2301;"no";"no";"cellular";16;"apr";124;1;-1;0;"unknown";"no"
53;"housemaid";"married";"primary";"no";104;"no";"yes";"unknown";5;"jun";701;1;-1;0;"unknown";"yes"
33;"blue-collar";"married";"primary";"no";191;"yes";"no";"unknown";9;"may";162;2;-1;0;"unknown";"no"
31;"technician";"single";"unknown";"no";694;"yes";"no";"unknown";6;"jun";431;2;-1;0;"unknown";"no"
31;"admin.";"married";"secondary";"no";212;"yes";"no";"cellular";18;"jul";191;3;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";1882;"yes";"no";"cellular";11;"aug";249;5;-1;0;"unknown";"no"
48;"blue-collar";"married";"unknown";"no";131;"yes";"no";"unknown";6;"may";189;1;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";175;"no";"no";"cellular";25;"aug";167;4;-1;0;"unknown";"no"
43;"technician";"single";"tertiary";"yes";0;"no";"no";"cellular";29;"aug";73;4;-1;0;"unknown";"no"
38;"management";"divorced";"tertiary";"no";4425;"yes";"no";"unknown";30;"may";162;1;-1;0;"unknown";"no"
46;"unemployed";"married";"secondary";"no";3533;"yes";"no";"cellular";12;"aug";235;2;-1;0;"unknown";"no"
59;"blue-collar";"divorced";"secondary";"no";3573;"no";"no";"cellular";15;"may";44;1;-1;0;"unknown";"no"
44;"management";"divorced";"tertiary";"no";476;"yes";"yes";"unknown";26;"may";127;2;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";1257;"yes";"no";"cellular";20;"apr";93;3;329;7;"failure";"no"
55;"blue-collar";"married";"unknown";"no";23;"no";"no";"cellular";30;"jan";143;1;2;3;"other";"no"
39;"management";"single";"tertiary";"no";0;"yes";"no";"cellular";16;"apr";81;2;-1;0;"unknown";"no"
36;"services";"single";"secondary";"no";398;"yes";"yes";"unknown";17;"jun";77;2;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";745;"yes";"no";"unknown";23;"may";115;4;-1;0;"unknown";"no"
48;"management";"single";"tertiary";"no";8106;"no";"no";"unknown";17;"nov";125;1;111;3;"failure";"no"
33;"management";"single";"tertiary";"no";0;"no";"no";"cellular";19;"aug";53;4;-1;0;"unknown";"no"
67;"retired";"married";"unknown";"no";696;"no";"no";"telephone";4;"may";77;2;-1;0;"unknown";"no"
48;"unemployed";"divorced";"secondary";"no";1266;"yes";"no";"telephone";3;"feb";45;1;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";2416;"no";"no";"cellular";11;"aug";74;2;-1;0;"unknown";"no"
31;"housemaid";"married";"primary";"no";25;"no";"no";"cellular";21;"aug";169;5;-1;0;"unknown";"no"
30;"student";"single";"tertiary";"no";7513;"no";"no";"cellular";11;"aug";269;2;-1;0;"unknown";"no"
56;"entrepreneur";"divorced";"primary";"no";29;"no";"no";"cellular";29;"jan";52;2;227;1;"failure";"no"
26;"blue-collar";"married";"primary";"no";5116;"yes";"no";"cellular";22;"jul";246;3;-1;0;"unknown";"no"
44;"management";"married";"secondary";"no";-1746;"yes";"no";"unknown";20;"jun";218;1;-1;0;"unknown";"no"
44;"technician";"divorced";"secondary";"no";14;"no";"no";"cellular";13;"nov";167;1;92;1;"success";"yes"
31;"management";"married";"tertiary";"no";4148;"yes";"no";"cellular";21;"nov";316;3;99;9;"other";"yes"
47;"self-employed";"married";"unknown";"no";14;"yes";"no";"cellular";15;"may";142;1;-1;0;"unknown";"no"
30;"admin.";"single";"secondary";"no";105;"yes";"no";"cellular";21;"nov";75;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";767;"no";"yes";"cellular";2;"feb";204;1;-1;0;"unknown";"no"
56;"admin.";"divorced";"primary";"no";0;"no";"yes";"cellular";10;"jul";542;1;-1;0;"unknown";"no"
43;"management";"single";"secondary";"no";-228;"yes";"yes";"unknown";16;"may";122;2;-1;0;"unknown";"no"
42;"services";"married";"secondary";"no";508;"yes";"no";"unknown";30;"may";70;1;-1;0;"unknown";"no"
60;"management";"married";"secondary";"no";725;"yes";"no";"cellular";8;"jul";266;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"unknown";"no";41;"yes";"no";"cellular";6;"may";34;9;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";184;"no";"no";"cellular";22;"jul";203;4;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";251;"no";"yes";"unknown";6;"jun";85;3;-1;0;"unknown";"no"
38;"management";"divorced";"secondary";"no";-17;"no";"no";"cellular";21;"nov";11;4;-1;0;"unknown";"no"
23;"services";"married";"secondary";"no";-19;"yes";"no";"unknown";20;"jun";13;10;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";1064;"yes";"no";"cellular";13;"may";562;1;-1;0;"unknown";"yes"
36;"blue-collar";"married";"secondary";"no";777;"yes";"no";"cellular";6;"may";185;3;-1;0;"unknown";"no"
